user_id,trade_id,timestamp,instrument,action,quantity,price,pnl
U1050,f5796dfe,2025-06-26 22:19:21.338247,TCS.BO,Sell,100,3372.91,-3291.47
U1050,15111479,2025-07-01 03:15:44.255630,TCS.BO,Buy,25,3409.38,-1524.0
U1050,5d2822e8,2025-07-02 10:57:41.873540,ITC.BO,Buy,25,417.35,-1327.72
U1050,1e5c035f,2025-07-05 00:41:26.496126,INFY.BO,Sell,100,1638.65,4928.45
U1050,42b23e89,2025-07-05 16:19:54.271651,ITC.BO,Buy,25,420.35,-4566.48
U1050,f7c942d5,2025-06-27 23:01:55.494676,INFY.BO,Sell,10,1608.15,3088.81
U1050,585d8d31,2025-07-07 17:34:41.908296,INFY.BO,Buy,25,1627.5,-4490.48
U1050,28feda8b,2025-07-16 09:18:41.474964,ITC.BO,Sell,25,412.55,2255.3
U1050,ba486351,2025-07-24 01:06:04.286453,TCS.BO,Buy,100,3189.85,-1527.83
U1051,ff535f59,2025-06-26 14:16:49.120558,RELIANCE.BO,Buy,10,1500.65,-2925.06
U1051,ec5543b8,2025-07-14 05:44:22.467188,RELIANCE.BO,Sell,10,1541.2,-4100.76
U1051,63853e9b,2025-07-23 11:34:01.472005,INFY.BO,Buy,100,1640.2,273.53
U1051,0bc753fb,2025-07-04 08:02:14.207050,ITC.BO,Buy,10,419.35,4377.91
U1051,83061bec,2025-07-07 03:15:04.504024,ITC.BO,Sell,10,417.05,-3371.85
U1051,9200b253,2025-07-22 21:49:21.311561,TCS.BO,Sell,50,3483.53,-4923.04
U1051,3c5e253f,2025-07-19 11:40:09.728068,ITC.BO,Sell,50,414.6,1040.56
U1051,a1ca7616,2025-07-18 04:37:32.562029,ITC.BO,Buy,100,416.0,1279.95
U1051,da35b407,2025-07-20 13:44:24.183969,TCS.BO,Buy,10,3483.53,3432.78
U1051,25876e4d,2025-07-01 17:24:17.576921,TCS.BO,Buy,25,3483.53,-2122.94
U1051,13ce2a3e,2025-07-22 02:27:53.288648,ITC.BO,Sell,100,410.0,2415.91
U1051,3de6589c,2025-07-01 11:21:07.225889,SBIN.BO,Buy,50,800.1,-1403.1
U1051,53323ccd,2025-07-22 19:16:56.478395,INFY.BO,Buy,10,1616.75,1859.94
U1051,dba97b65,2025-07-22 00:23:37.375611,INFY.BO,Sell,25,1618.15,-1354.25
U1052,94228920,2025-07-07 00:18:49.425462,RELIANCE.BO,Buy,50,1494.85,-492.41
U1052,a6eca3ea,2025-06-27 22:03:16.631569,TCS.BO,Sell,50,3430.01,2992.28
U1052,2de41779,2025-07-13 08:12:37.106506,INFY.BO,Buy,10,1601.3,-56.73
U1052,ca20afe8,2025-07-19 15:07:42.623083,SBIN.BO,Buy,25,816.75,-2792.14
U1052,0f228aad,2025-07-13 05:22:16.622886,RELIANCE.BO,Sell,50,1402.65,-1025.18
U1052,45930bb7,2025-06-25 07:22:48.000809,TCS.BO,Buy,10,3208.5,2800.03
U1052,d6b65f15,2025-07-02 16:52:19.590015,SBIN.BO,Buy,10,811.85,-576.6
U1052,da2e2ecf,2025-06-27 07:40:27.033960,ITC.BO,Buy,100,416.1,-4333.52
U1052,ceebe2f4,2025-07-14 17:49:20.584325,TCS.BO,Buy,100,3159.75,2403.95
U1052,a6270295,2025-07-01 11:59:26.181452,SBIN.BO,Buy,25,831.55,2527.86
U1052,a72a88f1,2025-07-19 12:53:45.433475,INFY.BO,Buy,50,1618.5,215.02
U1052,d2618dda,2025-07-09 10:25:31.837330,RELIANCE.BO,Buy,25,1424.5,-4822.28
U1052,64e7fa4b,2025-07-23 14:04:53.832547,SBIN.BO,Sell,10,792.2,-332.44
U1052,244d8060,2025-07-01 20:11:47.979258,ITC.BO,Buy,100,418.95,-1474.49
U1052,d4b340b8,2025-07-21 01:17:34.160804,SBIN.BO,Sell,25,795.25,4558.09
U1052,155b634f,2025-07-02 02:25:09.191338,INFY.BO,Sell,100,1615.5,-1657.01
U1053,5ec99961,2025-07-18 20:20:46.706845,TCS.BO,Sell,50,3422.74,2891.23
U1053,b9ca69aa,2025-07-05 01:25:38.002958,INFY.BO,Sell,100,1608.15,-3148.36
U1053,ac326605,2025-07-02 14:29:43.055856,ITC.BO,Sell,10,417.35,-4657.2
U1053,706ff79b,2025-07-03 02:04:03.564367,ITC.BO,Buy,10,410.0,3009.98
U1053,7d234926,2025-06-28 04:38:45.130612,INFY.BO,Buy,100,1586.55,-3889.87
U1053,fceaac6d,2025-07-09 00:56:11.485055,ITC.BO,Sell,50,423.8,-4786.2
U1053,483aa294,2025-07-04 12:45:50.647370,INFY.BO,Buy,50,1609.9,4823.95
U1053,f6c20c05,2025-07-15 02:49:30.689778,RELIANCE.BO,Buy,25,1438.55,-4246.36
U1053,65614e8b,2025-07-08 12:01:15.721037,ITC.BO,Sell,10,416.35,631.15
U1053,2e9c4ba6,2025-07-12 23:57:46.539826,SBIN.BO,Buy,100,820.75,7.64
U1053,51e8b8d1,2025-07-02 18:47:39.457034,RELIANCE.BO,Sell,50,1456.35,-4790.67
U1053,6c9425f0,2025-07-09 06:53:43.681170,SBIN.BO,Buy,25,812.8,1232.52
U1053,a7124127,2025-07-09 10:40:41.209063,RELIANCE.BO,Buy,10,1427.65,-3062.09
U1053,ae25e195,2025-07-24 10:23:12.165558,TCS.BO,Buy,100,3483.53,-3543.23
U1053,ebf04d95,2025-07-23 07:29:43.779743,TCS.BO,Sell,25,3254.36,2158.65
U1053,0a41e3b8,2025-07-22 18:43:04.139391,ITC.BO,Buy,10,422.15,2353.37
U1053,34f98fc1,2025-06-24 16:32:29.248593,TCS.BO,Sell,50,3412.67,-3225.25
U1053,f030ecb9,2025-07-05 21:37:59.904055,ITC.BO,Buy,100,416.9,-3298.5
U1054,0afebc77,2025-07-23 14:32:08.483632,SBIN.BO,Sell,25,820.25,3338.01
U1054,d7ac0c1a,2025-07-16 12:11:05.439474,TCS.BO,Buy,100,3434.0,-3178.01
U1054,07900e82,2025-07-03 21:30:29.342104,TCS.BO,Sell,100,3440.53,1275.99
U1054,b50451a7,2025-06-28 10:06:09.901647,SBIN.BO,Buy,10,816.75,-1363.02
U1054,09f29c52,2025-07-24 10:28:47.412793,SBIN.BO,Sell,50,805.4,-1654.18
U1054,a86ec245,2025-07-22 04:54:40.205813,INFY.BO,Buy,25,1640.15,445.81
U1054,d4c5fab4,2025-07-12 13:12:41.132499,SBIN.BO,Sell,50,820.25,-3358.84
U1054,61f8f275,2025-07-07 20:11:09.317178,SBIN.BO,Sell,100,831.55,3891.38
U1054,f5c8e067,2025-07-16 16:26:45.529807,RELIANCE.BO,Buy,25,1467.25,1581.72
U1054,0700b004,2025-07-15 13:26:29.828159,ITC.BO,Buy,25,423.8,53.31
U1054,3eea83db,2025-07-12 12:25:16.102117,SBIN.BO,Sell,25,792.85,-3687.37
U1054,2cef84f1,2025-06-26 06:30:50.124677,RELIANCE.BO,Sell,10,1518.25,1601.54
U1055,74481426,2025-07-09 01:27:05.601323,RELIANCE.BO,Sell,25,1500.65,-3213.04
U1055,5307fb71,2025-07-09 08:33:00.342756,RELIANCE.BO,Buy,10,1518.25,565.46
U1055,9d0bdf5b,2025-06-30 00:37:34.920238,TCS.BO,Sell,50,3378.74,3832.92
U1055,be05a183,2025-07-08 11:19:35.206216,ITC.BO,Sell,50,416.35,-284.1
U1055,632e3249,2025-07-19 07:01:28.801489,INFY.BO,Sell,10,1570.45,-2581.53
U1055,9516456f,2025-07-07 07:05:24.122918,TCS.BO,Sell,100,3422.74,1163.16
U1055,e25577d2,2025-06-27 22:34:05.767537,RELIANCE.BO,Sell,50,1494.85,-737.63
U1055,b3f2b147,2025-07-14 04:30:10.801804,INFY.BO,Sell,10,1618.5,-2692.54
U1055,59bab783,2025-07-08 16:22:26.848594,TCS.BO,Buy,100,3159.75,2556.48
U1055,c4b26abd,2025-07-21 22:51:30.147626,TCS.BO,Buy,25,3208.5,-369.96
U1055,baa31340,2025-06-26 05:41:25.149724,INFY.BO,Sell,10,1584.7,-4574.71
U1055,b6e1cfe3,2025-07-20 09:02:54.715057,SBIN.BO,Buy,25,811.85,4445.58
U1055,7ddd872a,2025-07-01 15:16:58.626109,RELIANCE.BO,Sell,25,1538.8,3234.47
U1055,9b77c2b0,2025-07-05 04:16:03.713936,ITC.BO,Sell,25,415.8,-2249.81
U1055,f9b8956e,2025-07-21 23:56:19.649246,ITC.BO,Sell,25,416.9,-1772.86
U1055,1e971ccf,2025-07-15 19:13:30.667159,SBIN.BO,Sell,50,813.2,3479.68
U1055,67267ee3,2025-07-01 13:09:03.791663,INFY.BO,Sell,10,1594.9,4434.75
U1055,94fc7bbf,2025-06-28 05:29:27.327502,ITC.BO,Buy,10,417.05,-1443.77
U1055,4375f2c9,2025-07-04 12:22:41.901703,SBIN.BO,Buy,50,813.2,-1860.38
U1056,e44dbcd2,2025-07-23 13:42:58.916441,RELIANCE.BO,Buy,50,1433.65,2209.42
U1056,1c6e8e3c,2025-07-02 13:52:36.656819,TCS.BO,Sell,100,3411.77,-2199.72
U1056,7eb4a984,2025-06-27 17:11:24.282553,TCS.BO,Buy,100,3241.8,-1626.7
U1056,5d6d2de3,2025-07-22 20:10:31.091717,TCS.BO,Sell,10,3422.74,-4962.54
U1056,54fabb1a,2025-07-08 20:40:11.262246,RELIANCE.BO,Buy,25,1517.2,1369.63
U1056,3a0c32b7,2025-06-24 21:59:11.236097,RELIANCE.BO,Buy,100,1424.5,1220.45
U1056,9b568499,2025-07-07 18:55:11.435245,RELIANCE.BO,Sell,25,1402.65,2748.25
U1056,f4a5eb65,2025-06-30 16:45:34.994313,RELIANCE.BO,Buy,50,1476.85,4037.49
U1056,2e81cc87,2025-07-19 14:36:24.269082,SBIN.BO,Buy,100,809.3,-122.52
U1056,29ee353b,2025-07-07 23:51:23.353239,RELIANCE.BO,Buy,50,1519.05,-2516.65
U1056,6dfc4ef7,2025-07-06 11:44:19.968969,TCS.BO,Buy,100,3212.3,-891.82
U1056,4175e64e,2025-06-30 23:48:43.197392,INFY.BO,Buy,50,1609.9,2553.11
U1056,5b2c969f,2025-06-29 22:07:09.733643,RELIANCE.BO,Sell,50,1476.85,-3336.26
U1056,4ee27169,2025-07-14 22:59:33.284523,INFY.BO,Sell,100,1584.6,928.3
U1056,18fa9ded,2025-07-14 03:03:50.512276,SBIN.BO,Sell,10,797.0,872.39
U1057,a1f0fa55,2025-07-12 00:06:09.163990,TCS.BO,Sell,50,3434.0,4018.1
U1057,732548f7,2025-07-06 08:06:15.328484,ITC.BO,Buy,10,418.1,-4500.45
U1057,f88e00b1,2025-07-11 02:00:22.126570,RELIANCE.BO,Buy,10,1476.85,-2531.13
U1057,6491bce8,2025-07-19 20:32:08.411496,ITC.BO,Buy,25,414.6,1718.89
U1057,369be067,2025-07-22 06:34:08.055746,ITC.BO,Sell,50,417.35,-4338.52
U1057,4fac18ab,2025-07-18 19:00:09.122820,INFY.BO,Sell,100,1594.9,4485.64
U1057,c05e2690,2025-07-20 20:03:02.377263,ITC.BO,Buy,10,410.0,921.05
U1057,0701f2c1,2025-07-02 20:47:15.106943,SBIN.BO,Sell,25,816.75,-4901.9
U1057,17b6fbcd,2025-06-29 17:43:01.528158,TCS.BO,Buy,100,3389.25,2419.68
U1057,6ba8a1b2,2025-07-05 21:04:08.098986,SBIN.BO,Buy,100,800.1,4222.91
U1057,837a63a6,2025-07-16 09:18:49.291768,RELIANCE.BO,Buy,100,1467.25,187.99
U1057,661c28ab,2025-07-04 03:30:29.836212,TCS.BO,Sell,10,3422.74,1486.36
U1057,08af0661,2025-07-04 22:19:26.786800,ITC.BO,Sell,50,422.15,-1668.55
U1057,0cd78a12,2025-06-25 15:37:04.433162,RELIANCE.BO,Sell,50,1402.65,-4963.34
U1057,e5f53834,2025-07-23 22:49:49.673407,ITC.BO,Sell,50,416.9,172.04
U1057,166fbb6e,2025-07-15 03:21:07.270401,TCS.BO,Sell,100,3430.01,-2149.39
U1057,ecaa13ef,2025-06-24 19:45:53.020673,SBIN.BO,Sell,50,796.0,-4337.39
U1057,de8489af,2025-06-30 10:54:26.226984,INFY.BO,Sell,50,1640.15,-974.4
U1057,af21ba32,2025-07-20 19:55:36.365108,INFY.BO,Buy,50,1608.6,735.24
U1057,d64fe3eb,2025-07-22 02:56:45.056118,RELIANCE.BO,Sell,50,1467.25,-3790.95
U1058,c0859952,2025-07-11 16:12:09.740344,ITC.BO,Sell,100,418.1,-790.15
U1058,e6bd1e31,2025-07-09 05:11:39.599073,RELIANCE.BO,Buy,25,1429.85,-1439.62
U1058,644b1dba,2025-07-01 08:16:29.254483,RELIANCE.BO,Sell,25,1431.3,1040.81
U1058,782d2ef2,2025-07-10 20:19:20.050438,RELIANCE.BO,Buy,10,1527.4,-3856.77
U1058,f6b2b2bf,2025-07-24 08:06:46.412733,RELIANCE.BO,Sell,50,1427.65,1836.7
U1058,1862eb5f,2025-06-25 08:05:24.849683,INFY.BO,Sell,50,1633.9,3074.95
U1058,68f72cc5,2025-07-01 02:34:51.957972,RELIANCE.BO,Buy,50,1519.05,-4543.45
U1058,50dd7421,2025-07-20 21:46:30.975146,INFY.BO,Buy,50,1609.9,-4290.59
U1058,5354d015,2025-06-29 04:00:13.501048,SBIN.BO,Sell,50,809.3,3531.71
U1058,531548fa,2025-07-23 16:12:26.811134,INFY.BO,Sell,10,1594.9,2334.7
U1058,3950ab22,2025-07-05 23:51:47.167537,TCS.BO,Buy,100,3378.74,-2383.49
U1058,1460f681,2025-07-10 07:17:22.165396,SBIN.BO,Sell,50,810.85,-4107.33
U1058,f4483b8f,2025-07-04 22:49:05.513681,TCS.BO,Buy,100,3440.53,976.25
U1058,4440b1cb,2025-07-24 14:31:50.760662,ITC.BO,Buy,25,417.05,1607.69
U1058,a8baddc7,2025-07-02 00:24:19.580547,ITC.BO,Buy,25,417.35,2588.49
U1058,a569f6ff,2025-06-26 10:26:02.445537,RELIANCE.BO,Buy,100,1516.05,2786.54
U1058,d9c2d14f,2025-07-17 21:31:36.212413,INFY.BO,Buy,50,1601.3,-4301.75
U1058,45fc5076,2025-06-30 16:40:19.584943,SBIN.BO,Sell,50,808.5,-2426.89
U1059,5cbd283a,2025-07-01 11:38:15.268327,SBIN.BO,Buy,100,792.85,-924.25
U1059,632b07de,2025-06-26 14:30:52.901889,ITC.BO,Buy,50,418.45,3972.13
U1059,34e5673e,2025-07-20 11:39:22.056285,INFY.BO,Buy,25,1621.85,-2171.26
U1059,a6485f51,2025-07-19 05:38:13.592445,INFY.BO,Buy,25,1608.6,1361.62
U1059,627d86e2,2025-07-18 11:11:44.430079,ITC.BO,Sell,25,410.0,-3466.0
U1059,7188e6b2,2025-07-17 21:36:46.261302,TCS.BO,Sell,10,3378.74,1370.43
U1059,6b752ccf,2025-07-20 03:51:31.791928,TCS.BO,Buy,25,3212.3,-3415.76
U1059,c81de90e,2025-07-12 23:55:52.019523,ITC.BO,Sell,25,424.45,-4566.86
U1059,9d0b85bf,2025-07-18 09:22:23.790068,ITC.BO,Buy,25,416.35,-4504.5
U1059,6aabb072,2025-06-27 08:47:25.586174,ITC.BO,Sell,25,413.9,-3819.29
U1059,c94009ea,2025-07-11 19:34:04.712999,ITC.BO,Sell,100,420.15,1265.28
U1059,bb5dd153,2025-06-30 07:36:56.528150,SBIN.BO,Buy,50,792.2,1395.44
U1059,7ce7547a,2025-07-01 12:42:56.180784,TCS.BO,Buy,10,3189.85,1008.26
U1059,f62bc44e,2025-07-01 20:04:39.222950,INFY.BO,Buy,25,1640.2,28.5
U1059,d965221c,2025-07-08 01:18:59.854545,INFY.BO,Sell,100,1618.15,2825.72
U1059,8d080b35,2025-06-26 17:28:31.529849,RELIANCE.BO,Buy,50,1467.25,3406.06
U1059,c9927005,2025-07-19 00:27:11.227468,RELIANCE.BO,Sell,25,1476.85,3785.21
U1059,75fc51de,2025-07-01 05:02:38.450644,RELIANCE.BO,Buy,25,1424.5,-4110.64
U1059,075425bd,2025-07-02 19:13:59.331097,RELIANCE.BO,Buy,10,1528.3,3546.11
U1059,408f7462,2025-07-05 08:37:19.703509,ITC.BO,Sell,50,413.55,2304.1
U1060,59e4d997,2025-07-17 18:10:39.730304,TCS.BO,Buy,100,3372.91,-772.19
U1060,7c7abec5,2025-07-11 06:05:09.883224,ITC.BO,Sell,100,422.15,-4438.56
U1060,69f763ad,2025-07-03 20:57:45.423168,RELIANCE.BO,Buy,50,1541.2,4752.37
U1060,74765a79,2025-06-30 23:55:50.847534,RELIANCE.BO,Sell,50,1518.25,1048.93
U1060,8b917557,2025-07-22 07:14:07.987615,SBIN.BO,Buy,50,792.4,-911.67
U1060,e73acbb0,2025-07-19 20:24:24.795877,RELIANCE.BO,Buy,10,1450.05,-1646.67
U1060,32fa9517,2025-07-05 02:24:59.355677,RELIANCE.BO,Buy,25,1464.65,-1169.92
U1060,4bd08c52,2025-07-12 05:35:19.789871,SBIN.BO,Buy,25,815.0,956.24
U1060,69d43958,2025-07-03 05:20:09.026008,INFY.BO,Sell,100,1584.6,1918.7
U1060,467b507b,2025-07-14 05:08:34.391498,ITC.BO,Buy,50,414.25,129.03
U1060,7ec36288,2025-07-12 01:31:29.552787,ITC.BO,Buy,25,420.35,-1961.37
U1060,6289f9df,2025-07-08 05:23:45.107369,ITC.BO,Buy,10,417.05,-1915.03
U1060,1cab9d6e,2025-06-28 15:07:15.143932,RELIANCE.BO,Buy,10,1467.25,-4308.85
U1060,81df38f4,2025-06-30 05:28:51.869810,TCS.BO,Buy,10,3150.15,218.97
U1060,683f2ed3,2025-06-29 15:23:32.666913,TCS.BO,Sell,10,3503.36,1626.72
U1060,a1a180cd,2025-06-29 04:30:36.680435,RELIANCE.BO,Buy,10,1476.85,2709.44
U1060,20bc3e3a,2025-06-30 19:50:46.704978,TCS.BO,Buy,25,3400.41,1976.86
U1061,d3091e30,2025-06-28 15:31:54.854724,RELIANCE.BO,Sell,10,1527.4,-693.49
U1061,c27881b4,2025-07-06 04:52:22.188797,INFY.BO,Buy,10,1570.1,-4.25
U1061,31d6841f,2025-07-20 15:19:00.002947,TCS.BO,Sell,10,3483.53,4927.11
U1061,54bf61c1,2025-07-04 07:28:32.322017,TCS.BO,Buy,10,3412.67,3566.67
U1061,a137baf9,2025-07-12 13:10:38.185107,RELIANCE.BO,Buy,25,1412.8,3263.5
U1061,14d2a45e,2025-07-22 12:46:21.987159,SBIN.BO,Buy,100,820.25,-4158.58
U1061,19d67b0a,2025-07-13 22:58:08.966532,RELIANCE.BO,Buy,25,1433.65,-3596.58
U1061,70bbef08,2025-07-12 00:03:01.193867,TCS.BO,Sell,10,3411.77,3875.19
U1061,78499489,2025-06-28 14:03:41.666467,RELIANCE.BO,Sell,25,1428.2,-349.25
U1061,28273122,2025-07-09 03:32:38.941257,TCS.BO,Sell,100,3431.51,4622.89
U1061,8e34a6d7,2025-07-17 19:21:11.454998,RELIANCE.BO,Sell,25,1485.75,1849.8
U1061,a5ee146e,2025-06-26 13:36:15.771757,INFY.BO,Buy,100,1601.3,-967.69
U1061,8ce55d2d,2025-07-06 16:48:55.152980,SBIN.BO,Sell,25,792.4,3611.22
U1061,c411eded,2025-07-17 16:38:11.237751,TCS.BO,Sell,25,3212.3,1340.65
U1061,0df1cc40,2025-06-28 03:36:10.845344,SBIN.BO,Buy,50,828.6,-4242.59
U1061,53d37b6c,2025-07-17 03:01:44.060619,INFY.BO,Buy,50,1615.5,944.49
U1061,c5915942,2025-07-16 23:55:37.897252,SBIN.BO,Sell,50,791.75,-1148.14
U1061,cad5a4bc,2025-07-15 01:58:38.360231,TCS.BO,Buy,50,3254.36,-1626.12
U1062,09512ef0,2025-07-23 07:10:59.534957,ITC.BO,Buy,50,417.35,-857.04
U1062,18b29c4f,2025-07-05 23:58:43.129788,TCS.BO,Buy,100,3189.85,2762.8
U1062,5c511c11,2025-07-12 18:21:12.145597,TCS.BO,Sell,25,3378.74,1759.41
U1062,d8a9a669,2025-07-14 08:45:13.980320,SBIN.BO,Sell,10,792.85,-4970.33
U1062,926fe1ac,2025-06-27 10:06:34.099921,RELIANCE.BO,Sell,100,1517.2,-4316.49
U1062,319643bc,2025-07-18 21:44:45.106510,ITC.BO,Sell,50,416.9,-3998.05
U1062,598a1c65,2025-07-10 23:46:50.130047,INFY.BO,Buy,50,1638.65,1887.58
U1062,eef415e9,2025-07-19 00:37:50.192901,SBIN.BO,Buy,100,792.2,3714.89
U1062,c5fda5ca,2025-06-29 19:27:53.134500,ITC.BO,Buy,100,414.95,4876.77
U1062,4a718930,2025-06-29 12:38:54.427798,ITC.BO,Sell,50,413.55,-2653.44
U1062,a72063a8,2025-07-05 06:20:29.961940,SBIN.BO,Buy,100,812.8,-4493.45
U1062,6ca98ba0,2025-07-09 16:51:24.767419,TCS.BO,Sell,100,3241.8,4763.89
U1062,eae6ad0a,2025-07-09 15:35:24.283105,ITC.BO,Buy,25,416.15,-2452.53
U1062,1bc7c818,2025-07-17 13:22:32.289196,INFY.BO,Sell,10,1623.75,-4892.07
U1062,2ae48bb8,2025-07-22 09:46:10.422444,ITC.BO,Buy,100,418.1,-394.24
U1062,3ef81b9a,2025-07-09 05:01:14.913577,RELIANCE.BO,Sell,10,1485.75,-4423.19
U1063,e3ea241d,2025-07-04 09:09:41.951169,SBIN.BO,Sell,100,820.25,-146.28
U1063,5d29897a,2025-07-01 05:21:32.489245,ITC.BO,Sell,100,419.35,-3193.77
U1063,4381961a,2025-07-16 06:56:32.750854,TCS.BO,Buy,10,3422.74,4042.28
U1063,6af7e2d0,2025-07-01 13:33:56.947805,ITC.BO,Sell,25,413.9,-2883.32
U1063,c2583fdc,2025-07-18 20:05:09.201344,ITC.BO,Sell,50,414.6,-48.02
U1063,83c9bd95,2025-06-24 17:30:13.366238,SBIN.BO,Sell,50,815.0,1124.34
U1063,3ae7f73f,2025-07-10 22:14:48.008991,ITC.BO,Sell,25,417.05,3614.93
U1063,786ef1cb,2025-07-21 15:42:37.849935,RELIANCE.BO,Sell,25,1402.65,3670.76
U1063,8a0aea89,2025-07-01 19:32:47.041605,SBIN.BO,Buy,25,816.75,4175.07
U1063,88ae25e0,2025-06-26 17:16:54.886276,SBIN.BO,Buy,50,810.85,3943.14
U1063,89fb551f,2025-07-24 11:24:31.329516,SBIN.BO,Sell,10,831.55,-230.3
U1063,4a5254bf,2025-07-15 22:48:38.869103,RELIANCE.BO,Buy,50,1402.65,4254.2
U1063,a3858bde,2025-07-16 09:28:31.599059,INFY.BO,Sell,100,1581.55,-1229.7
U1063,13c184ef,2025-07-04 20:50:29.526731,INFY.BO,Sell,100,1640.2,-224.74
U1063,886e3342,2025-07-10 12:24:01.375120,TCS.BO,Sell,50,3381.92,-3483.56
U1063,7c3e39d4,2025-06-25 02:11:13.599163,RELIANCE.BO,Sell,100,1450.05,-3887.15
U1064,83d708d6,2025-07-16 17:26:04.557598,ITC.BO,Sell,25,417.35,3668.63
U1064,c74bb08f,2025-06-25 07:00:51.173521,SBIN.BO,Sell,25,828.6,1157.09
U1064,627a0de4,2025-07-06 22:48:19.876558,TCS.BO,Buy,25,3417.85,-1778.99
U1064,0d50004e,2025-07-15 12:11:12.081519,SBIN.BO,Sell,25,792.2,-4643.25
U1064,c1f7fda9,2025-07-07 21:39:40.197854,SBIN.BO,Sell,25,790.15,-1382.85
U1064,57bfd659,2025-07-04 18:04:02.028450,TCS.BO,Buy,10,3435.44,697.07
U1064,04804c4d,2025-07-24 09:26:31.436459,TCS.BO,Buy,25,3150.15,3637.35
U1064,a50c8881,2025-07-18 14:37:16.858920,SBIN.BO,Sell,50,806.95,-333.81
U1064,b2e461a4,2025-07-13 01:47:18.306886,TCS.BO,Sell,25,3254.36,-72.8
U1064,d3867671,2025-07-23 20:55:23.547792,ITC.BO,Buy,100,422.15,3059.45
U1064,bf5a4488,2025-07-07 02:03:28.997869,INFY.BO,Buy,10,1581.55,-4235.45
U1064,09538fda,2025-07-09 07:39:05.324443,TCS.BO,Sell,10,3412.67,-3278.07
U1064,7293b9d9,2025-06-29 03:03:27.941293,TCS.BO,Sell,25,3409.38,2231.81
U1064,e15ae17d,2025-07-14 06:08:04.003745,INFY.BO,Buy,10,1640.2,2464.67
U1065,f7be1544,2025-07-15 07:05:12.550275,ITC.BO,Sell,25,416.5,1452.98
U1065,d6f6fa96,2025-07-14 18:26:59.946899,RELIANCE.BO,Buy,50,1518.95,1648.68
U1065,e6c8310c,2025-06-28 12:31:58.446839,SBIN.BO,Buy,50,820.35,-2864.83
U1065,b1ad3047,2025-07-16 03:47:33.550413,TCS.BO,Buy,10,3440.53,-4714.22
U1065,de8671c4,2025-06-28 00:47:13.229558,RELIANCE.BO,Buy,10,1450.05,2754.97
U1065,ccfa94a5,2025-06-27 04:53:31.894041,RELIANCE.BO,Sell,50,1527.4,-4821.41
U1065,c8435300,2025-06-27 06:21:55.369580,SBIN.BO,Sell,100,820.35,-1440.85
U1065,b04d0877,2025-06-28 01:35:15.414782,RELIANCE.BO,Sell,50,1450.05,4085.15
U1065,9d57a42b,2025-07-09 08:24:16.825847,INFY.BO,Sell,10,1638.65,-147.81
U1065,31250cec,2025-07-08 22:28:29.399900,ITC.BO,Sell,100,417.35,2415.09
U1065,d0848f58,2025-07-18 14:36:43.779779,TCS.BO,Sell,100,3409.38,-2966.58
U1065,706125f0,2025-07-06 05:22:27.306360,INFY.BO,Buy,25,1608.6,-587.98
U1066,d72d5865,2025-07-12 20:16:47.065498,SBIN.BO,Buy,25,811.85,-1527.66
U1066,5350c131,2025-07-17 04:30:01.665130,RELIANCE.BO,Buy,25,1456.35,-2660.34
U1066,1833d981,2025-07-02 09:43:58.280041,INFY.BO,Sell,50,1574.4,3378.21
U1066,0454e854,2025-07-18 10:52:18.424929,INFY.BO,Sell,50,1581.55,-1620.38
U1066,4559dc7b,2025-07-23 04:19:42.501937,SBIN.BO,Buy,100,815.0,2602.1
U1066,526bbf91,2025-07-24 07:09:47.771973,ITC.BO,Sell,100,416.9,-3940.41
U1066,c34cea80,2025-06-30 10:37:11.972678,TCS.BO,Sell,50,3370.86,-1263.68
U1066,5508edbf,2025-06-27 01:35:22.503967,RELIANCE.BO,Sell,10,1424.5,3482.05
U1066,6fb7c231,2025-07-08 23:27:09.614464,RELIANCE.BO,Sell,100,1500.65,1163.89
U1066,126acee3,2025-07-14 04:36:20.671993,INFY.BO,Sell,10,1601.55,-3777.16
U1066,34aefff1,2025-07-04 07:10:08.963588,ITC.BO,Sell,10,423.8,864.58
U1067,df1996d6,2025-07-15 18:59:53.879207,ITC.BO,Sell,100,415.8,4822.81
U1067,1d08a3c7,2025-06-26 07:12:20.560630,TCS.BO,Sell,25,3400.41,4196.69
U1067,e8cb8740,2025-07-09 18:45:41.458820,RELIANCE.BO,Buy,10,1467.25,2460.58
U1067,3acd225e,2025-07-10 10:36:25.428744,RELIANCE.BO,Buy,50,1412.8,3834.35
U1067,18196c45,2025-07-12 04:21:46.326016,INFY.BO,Sell,10,1609.9,2251.82
U1067,8e11e8bf,2025-07-11 04:27:35.702194,INFY.BO,Buy,25,1640.15,3758.24
U1067,fbc51f37,2025-06-26 15:36:11.185624,ITC.BO,Buy,10,414.25,-558.55
U1067,5fbe4dc9,2025-07-23 19:31:04.286310,RELIANCE.BO,Buy,25,1429.85,-4836.97
U1067,6f1413f0,2025-07-01 19:33:00.239707,INFY.BO,Buy,50,1584.7,-3511.83
U1067,358c5af9,2025-07-02 08:26:22.049417,RELIANCE.BO,Buy,50,1476.85,4322.29
U1067,4e763354,2025-07-23 18:09:47.089204,RELIANCE.BO,Sell,25,1433.65,-4104.63
U1067,f27ee26d,2025-07-02 20:17:03.212100,RELIANCE.BO,Buy,100,1517.2,3237.56
